time,X
20.99,5.03768558501416
21,4.49020085127392
21.01,3.98943293947909
21.02,3.53470962365271
21.03,3.12454904086149
21.04,2.7568765063274
21.05,2.42921013497036
21.06,2.13881492793166
21.07,1.8828283626961
21.08,1.65835905376604
21.09,1.46256263972724
21.1,1.29269838502712
21.11,1.14616926132854
21.12,1.02054889481245
21.13,0.913597764121566
21.14,0.823271033241009
21.15,0.747719998306548
21.16,0.685288734485844
21.17,0.634507339571856
21.18,0.594082857130917
21.19,0.562888768328109
21.2,0.539953754794594
21.21,0.52445027959728
21.22,0.51568337492244
21.23,0.513079963294031
21.24,0.516178941105865
21.25,0.524622140887976
21.26,0.538146291238432
21.27,0.556576031565447
21.28,0.579818003827769
21.29,0.607855999687456
21.3,0.640747213816717
21.31,0.678619539927712
21.32,0.721669883960018
21.33,0.770163465514673
21.34,0.824434163880317
21.35,0.884885738748685
21.36,0.951993992936335
21.37,1.02630988074771
21.38,1.10846349173069
21.39,1.19916889322161
21.4,1.29922981165587
21.41,1.40954610928503
21.42,1.531120961097
21.43,1.66506869295719
21.44,1.81262309669082
21.45,1.97514600868955
21.46,2.15413586512976
21.47,2.35123579498657
21.48,2.56824064412266
21.49,2.80710209030634
21.5,3.06993069717349
21.51,3.35899334822384
21.52,3.67670414054275
21.53,4.02560533863468
21.54,4.40833565550769
21.55,4.82758089974587
21.56,5.2860010251239
21.57,5.78612650005505
21.58,6.33021571624372
21.59,6.9200637721479
21.6,7.55675254640606
21.61,8.24033278683614
21.62,8.9694317936963
21.63,9.74078668197867
21.64,10.548714516361
21.65,11.3845482999059
21.66,12.2360926280369
21.67,13.0871836996139
21.68,13.9174709881906
21.69,14.7025631715063
21.7,15.4146848064541
21.71,16.0239559068511
21.72,16.5003208252918
21.73,16.8160214974526
21.74,16.9483181762226
21.75,16.8820732827934
21.76,16.6117055937831
21.77,16.1421064022434
21.78,15.4883105797239
21.79,14.6739754228999
21.8,13.7289702284571
21.81,12.6865348809193
21.82,11.580491549767
21.83,10.4428661126212
21.84,9.3021599237008
21.85,8.18231184584117
21.86,7.10228987079449
21.87,6.07618094645038
21.88,5.11357513842783
21.89,4.2201849312962
21.9,3.39850686203443
21.91,2.64848421222814
21.92,1.96811610538402
21.93,1.35398946002411
21.94,0.801721465628832
21.95,0.306317650741974
21.96,-0.137546186385464
21.97,-0.535309096589151
21.98,-0.892366175820016
21.99,-1.21395661016355
22,-1.50508570765853
22.01,-1.77047670264533
22.02,-2.01454586840456
22.03,-2.24139286424783
22.04,-2.45480375743761
22.05,-2.65826287654354
22.06,-2.85496975429195
22.07,-3.04786041783622
22.08,-3.23963010131107
22.09,-3.4327559497153
22.1,-3.62951893706419
22.11,-3.83202376602808
22.12,-4.04221591051552
22.13,-4.26189503712784
22.14,-4.49272404267553
22.15,-4.73623297019237
22.16,-4.99381715778911
22.17,-5.26672826000566
22.18,-5.55605814089035
22.19,-5.8627142533956
22.2,-6.18738558847579
22.21,-6.53049850830557
22.22,-6.89216198334736
22.23,-7.27210198348914
22.24,-7.66958547560083
22.25,-8.08333540928811
22.26,-8.51143934174766
22.27,-8.95125603879104
22.28,-9.39932645206332
22.29,-9.85129782354916
22.3,-10.3018720954073
22.31,-10.7447919330113
22.32,-11.1728789654333
22.33,-11.5781386299809
22.34,-11.9519435467861
22.35,-12.2853020436486
22.36,-12.5692100711073
22.37,-12.7950737090507
22.38,-12.9551770281378
22.39,-13.0431583340293
22.4,-13.0544494314353
22.41,-12.9866300583642
22.42,-12.8396547333535
22.43,-12.6159220073009
22.44,-12.3201746959607
22.45,-11.9592406845758
22.46,-11.541643239043
22.47,-11.0771237760989
22.48,-10.5761265173052
22.49,-10.0492930489791
22.5,-9.50700663172231
22.51,-8.95901656008432
22.52,-8.41415222906874
22.53,-7.88013698311498
22.54,-7.36349074047436
22.55,-6.86951021998436
22.56,-6.40230862106079
22.57,-5.96490282248713
22.58,-5.55932746810004
22.59,-5.18676547456143
22.6,-4.84768388377924
22.61,-4.54196718619303
22.62,-4.26904266599806
22.63,-4.02799373117318
22.64,-3.81766078456801
22.65,-3.63672829737169
22.66,-3.48379772439985
22.67,-3.35744801169911
22.68,-3.25628448885558
22.69,-3.1789774281775
22.7,-3.12429175961813
22.71,-3.0911091896506
22.72,-3.07844399368278
22.73,-3.08545359668949
22.74,-3.1114449069306
22.75,-3.15587722711634
22.76,-3.21836240506179
22.77,-3.29866273499185
22.78,-3.39668696912955
22.79,-3.51248464903933
22.8,-3.64623881808807
22.81,-3.79825702192333
22.82,-3.96896035126339
22.83,-4.15887016200236
22.84,-4.36859185118121
22.85,-4.59879492697499
22.86,-4.85018848599371
22.87,-5.12349102992083
22.88,-5.41939304247565
22.89,-5.73851109008476
22.9,-6.08133201766152
22.91,-6.44814544075466
22.92,-6.83896305914515
22.93,-7.25342387558739
22.94,-7.69068500176553
22.95,-8.14929884247897
22.96,-8.62707926180094
22.97,-9.12096173592754
22.98,-9.62686562439081
22.99,-10.1395704621422
23,-10.6526222876331
23.01,-11.1582899333979
23.02,-11.6475940196725
23.03,-12.1104319025018
23.04,-12.5358186626606
23.05,-12.9122561549716
23.06,-13.2282285906413
23.07,-13.4728047358506
23.08,-13.6363058739495
23.09,-13.710979169402
23.1,-13.6916029867802
23.11,-13.575948734615
23.12,-13.3650355825449
23.13,-13.0631392140381
23.14,-12.6775491836971
23.15,-12.21810435521
23.16,-11.6965647110364
23.17,-11.1258948180388
23.18,-10.5195371242815
23.19,-9.89074346198123
23.2,-9.25201460181074
23.21,-8.61467747779912
23.22,-7.98860239841156
23.23,-7.3820591845862
23.24,-6.80168613194174
23.25,-6.25254921433032
23.26,-5.73826471628406
23.27,-5.26116100699366
23.28,-4.82246453066539
23.29,-4.42248250575722
23.3,-4.06078593396535
23.31,-3.73637720766865
23.32,-3.4478386848182
23.33,-3.19346276821523
23.34,-2.97136150208706
23.35,-2.77955753936948
23.36,-2.61605753165843
23.37,-2.47891003831346
23.38,-2.36625011702217
23.39,-2.27633250134377
23.4,-2.20755541753502
23.41,-2.15847666964109
23.42,-2.12782366163513
23.43,-2.11449866346289
23.44,-2.11758049847853
23.45,-2.13632362898826
23.46,-2.17015541864382
23.47,-2.21867221818715
23.48,-2.28163475716512
23.49,-2.35896319981485
23.5,-2.45073210406154
23.51,-2.55716540622526
23.52,-2.67863145040398
23.53,-2.81563797180303
23.54,-2.96882683217949
23.55,-3.13896818505197
23.56,-3.32695361171433
23.57,-3.53378761344754
23.58,-3.760576662511
23.59,-4.00851480048706
23.6,-4.27886452320033
23.61,-4.57293140502172
23.62,-4.89203059605742
23.63,-5.23744298483525
23.64,-5.6103584813652
23.65,-6.01180358465099
23.66,-6.4425502259347
23.67,-6.90300293240743
23.68,-7.39306179053942
23.69,-7.91195971169981
23.7,-8.45807437499649
23.71,-9.02871823522576
23.72,-9.61991441243118
23.73,-10.226172287915
23.74,-10.8402841225254
23.75,-11.4531724244434
23.76,-12.0538258730337
23.77,-12.6293672478176
23.78,-13.1652971048036
23.79,-13.6459486005173
23.8,-14.0551691933663
23.81,-14.3772133008133
23.82,-14.5977892927809
23.83,-14.7051618294651
23.84,-14.6911775500751
23.85,-14.5520703042607
23.86,-14.2889196048528
23.87,-13.9076829601237
23.88,-13.4187898685529
23.89,-12.8363560584146
23.9,-12.1771331804503
23.91,-11.4593388044712
23.92,-10.7015109357552
23.93,-9.92150036118665
23.94,-9.13568238372545
23.95,-8.35841458476154
23.96,-7.60173287348836
23.97,-6.87525794784073
23.98,-6.18626596313634
23.99,-5.5398680897451
24,-4.93926365234079
24.01,-4.38602513540715
24.02,-3.88038903631909
24.03,-3.42153258090604
24.04,-3.00782594929588
24.05,-2.63705366104683
24.06,-2.30660229994424
24.07,-2.01361612097128
24.08,-1.75512234481099
24.09,-1.52812976368929
24.1,-1.32970392020003
24.11,-1.15702241654133
24.12,-1.00741387193229
24.13,-0.878383453763528
24.14,-0.767627744948398
24.15,-0.673041260555315
24.16,-0.592716585219004
24.17,-0.524939789946554
24.18,-0.468182480199645
24.19,-0.421091576645174
24.2,-0.382477705901558
24.21,-0.351302888750024
24.22,-0.326668055485709
24.23,-0.307800785849167
24.24,-0.294043563615907
24.25,-0.284842749249505
24.26,-0.279738405158065
24.27,-0.278355054577316
24.28,-0.280393414241544
24.29,-0.285623110735101
24.3,-0.293876368817096
24.31,-0.305042645412038
24.32,-0.319064173980402
24.33,-0.335932379427121
24.34,-0.35568512258872
24.35,-0.378404734848939
24.36,-0.404216806898658
24.37,-0.433289700540914
24.38,-0.465834758305414
24.39,-0.502107192122646
24.4,-0.542407639113903
24.41,-0.587084380154955
24.42,-0.636536225559701
24.43,-0.691216055701666
24.44,-0.751635063915743
24.45,-0.818367702407932
24.46,-0.892057341316022
24.47,-0.973422662459351
24.48,-1.06326485445528
24.49,-1.16247554251041
24.5,-1.27204548110317
24.51,-1.39307401358329
24.52,-1.52677921503391
24.53,-1.6745086058614
24.54,-1.83775026380301
24.55,-2.01814405176785
24.56,-2.21749253945657
24.57,-2.43777100252122
24.58,-2.68113561905518
24.59,-2.94992862790714
24.6,-3.2466787391419
24.61,-3.57409446373909
24.62,-3.93504722172783
24.63,-4.33254006056627
24.64,-4.76965654114962
24.65,-5.2494828206804
24.66,-5.77499421849405
24.67,-6.34889571508751
24.68,-6.97340417072984
24.69,-7.64995904714055
24.7,-8.37884888954666
24.71,-9.15874402452286
24.72,-9.98613358932641
24.73,-10.8546792740248
24.74,-11.7545211833411
24.75,-12.6716042601
24.76,-13.587135474558
24.77,-14.4773263938278
24.78,-15.3136097006374
24.79,-16.0635210969274
24.8,-16.6923854200169
24.81,-17.1658232372923
24.82,-17.4528864267463
24.83,-17.5294192999497
24.84,-17.3810823026846
24.85,-17.0054028836698
24.86,-16.4123908049018
24.87,-15.6235556775108
24.88,-14.6695356815607
24.89,-13.5868323707826
24.9,-12.4142863545311
24.91,-11.1898744651861
24.92,-9.94821563082751
24.93,-8.71895051867028
24.94,-7.52596345747939
24.95,-6.38729066901826
24.96,-5.31551247694117
24.97,-4.31842845201356
24.98,-3.39986244938455
24.99,-2.56047086650342
25,-1.79849842617339
25.01,-1.11043492247837
25.02,-0.491564000597053
25.03,0.0635956991527818
25.04,0.560945291719536
25.05,1.00654373369067
25.06,1.40641543626524
25.07,1.76641335823814
25.08,2.0921264417145
25.09,2.38882132074229
25.1,2.66140934061252
25.11,2.91443388284437
25.12,3.15207120735261
25.13,3.37814093320281
25.14,3.59612274207224
25.15,3.80917727952358
25.16,4.02016801951426
25.17,4.23168318825232
25.18,4.446056160523
25.19,4.6653831208923
25.2,4.89153714448054
25.21,5.12617784397041
25.22,5.37075588007252
25.23,5.62651170528267
25.24,5.89446797665657
25.25,6.17541528896259
25.26,6.46989032810291
25.27,6.77814712570401
25.28,7.10012102194018
25.29,7.43538575486829
25.3,7.78310473769317
25.31,8.14197832782123
25.32,8.51018959281567
25.33,8.88535220115544
25.34,9.26446525591847
25.35,9.64388109854254
25.36,10.0192932043588
25.37,10.3857520416623
25.38,10.7377168817218
25.39,11.0691507159961
25.4,11.3736633644592
25.41,11.6447043645183
25.42,11.8758023437914
25.43,12.0608416380345
25.44,12.1943606093591
25.45,12.2718504576698
25.46,12.2900294744035
25.47,12.247066746026
25.48,12.1427319616695
25.49,11.9784542411444
25.5,11.7572820291491
25.51,11.4837466809372
25.52,11.1636426165483
25.53,10.8037451371515
25.54,10.4114919471698
25.55,9.99465561043379
25.56,9.56103162255562
25.57,9.11816357081024
25.58,8.67311511422571
25.59,8.23230060327289
25.6,7.80137191339623
25.61,7.38515833506495
25.62,6.98765345116467
25.63,6.61203894067873
25.64,6.26073680409222
25.65,5.93548069507671
25.66,5.63739919320567
25.67,5.36710420822992
25.68,5.12477932520305
25.69,4.91026468350434
25.7,4.72313572813375
25.71,4.56277434672162
25.72,4.4284311548789
25.73,4.31927970901722
25.74,4.23446202581517
25.75,4.17312605222179
25.76,4.13445584576755
25.77,4.11769524785551
25.78,4.12216559847915
25.79,4.14727830458264
25.8,4.1925428337834
25.81,4.25757065386267
25.82,4.34207553891862
25.83,4.44587051796639
25.84,4.56886162710413
25.85,4.71103849139122
25.86,4.87246171150765
25.87,5.05324662450634
25.88,5.2535432446907
25.89,5.4735119048201
25.9,5.71329398356517
25.91,5.97297685293826
25.92,6.25255290926725
25.93,6.55187172758547
25.94,6.87058485663028
25.95,7.20808314981727
25.96,7.5634269753738
25.97,7.93527020247824
25.98,8.32177987149186
25.99,8.72055467526476
26,9.12854686834159
26.01,9.54199394395661
26.02,9.95636821760433
26.03,10.3663541001971
26.04,10.7658639845486
26.05,11.1481038518843
26.06,11.50569842753
26.07,11.8308825173854
26.08,12.1157597748484
26.09,12.3526226882449
26.1,12.5343186737922
26.11,12.6546380284577
26.12,12.7086918408653
26.13,12.6932436442962
26.14,12.6069591775404
26.15,12.4505448153628
26.16,12.2267565547603
26.17,11.940276165296
26.18,11.5974666145278
26.19,11.2060323251785
26.2,10.7746188964996
26.21,10.3123904019744
26.22,9.82862031122382
26.23,9.33232562362227
26.24,8.83196509527207
26.25,8.3352115372583
26.26,7.84880064241021
26.27,7.37845187776236
26.28,6.92885066106962
26.29,6.50368005268101
26.3,6.10568911479976
26.31,5.7367857093032
26.32,5.3981429339884
26.33,5.09031311639746
26.34,4.81333709593735
26.35,4.56685093175409
26.36,4.3501832607298
26.37,4.16244149999828
26.38,4.00258763624246
26.39,3.86950250931746
26.4,3.76203964931699
26.41,3.67906922259208
26.42,3.61951309409118
26.43,3.58237217242766
26.44,3.56674695330898
26.45,3.57185233154415
26.46,3.59702748847029
26.47,3.64174166011306
26.48,3.70559639739932
26.49,3.78832480583403
26.5,3.88978811519864
26.51,4.00996976626547
26.52,4.14896706660624
26.53,4.30698030950328
26.54,4.48429909767599
26.55,4.68128546017299
26.56,4.89835319200684
26.57,5.13594269459038
26.58,5.39449045033488
26.59,5.67439214153502
26.6,5.9759583394853
26.61,6.29936167041141
26.62,6.64457444669418
26.63,7.0112959776432
26.64,7.39886923873579
26.65,7.80618728236813
26.66,8.23159085357591
26.67,8.67276023798017
26.68,9.12660631350013
26.69,9.58916822605732
26.7,10.0555278576507
26.71,10.5197540679579
26.72,10.9748920674887
26.73,11.4130145795647
26.74,11.8253508248351
26.75,12.2025059588907
26.76,12.5347767509156
26.77,12.8125588662606
26.78,13.0268278116835
26.79,13.1696611688335
26.8,13.234756897517
26.81,13.2178944446371
26.82,13.1172849995792
26.83,12.9337659919403
26.84,12.670812218488
26.85,12.3343589366523
26.86,11.9324561758689
26.87,11.4747951259137
26.88,10.9721579885513
26.89,10.4358485718818
26.9,9.87715527845925
26.91,9.30688614493928
26.92,8.73500103552546
26.93,8.1703517416527
26.94,7.6205260831066
26.95,7.09178716580459
26.96,6.58908908098292
26.97,6.11614947287239
26.98,5.67556436394107
26.99,5.26894459853271
27,4.89706321642012
27.01,4.5600031497626
27.02,4.25729803233349
27.03,3.98806154465536
27.04,3.75110256922453
27.05,3.54502560252127
27.06,3.36831510272254
27.07,3.21940606734615
27.08,3.09674116483352
27.09,2.99881612561003
27.1,2.9242148523856
27.11,2.87163582275269
27.12,2.8399111873549
27.13,2.8280198812801
27.14,2.83509590117051
27.15,2.86043274030914
27.16,2.90348481176929
27.17,2.96386652817854
27.18,3.04134955151468
27.19,3.13585857644318
27.2,3.24746586521056
27.21,3.3763846090282
27.22,3.52296104723475
27.23,3.68766512802017
27.24,3.87107933958469
27.25,4.07388517494261
27.26,4.29684651390454
27.27,4.54078903268021
27.28,4.80657454902607
27.29,5.09506866281218
27.3,5.40710070949345
27.31,5.74341397651097
27.32,6.1046042581156
27.33,6.49104493991291
27.34,6.90279698485254
27.35,7.33950247917242
27.36,7.80026133088818
27.37,8.28349212241545
27.38,8.78678020830639
27.39,9.30671910544123
27.4,9.83875504362631
27.41,10.3770490946352
27.42,10.9143762028282
27.43,11.4420861383095
27.44,11.9501519722574
27.45,12.4273344495934
27.46,12.861484117846
27.47,13.2399935609355
27.48,13.5503925793801
27.49,13.7810573439039
27.5,13.9219784253743
27.51,13.9655110444141
27.52,13.9070184181702
27.53,13.745321547539
27.54,13.4828900180154
27.55,13.1257403874732
27.56,12.6830523117541
27.57,12.1665527237847
27.58,11.5897480129122
27.59,10.9670950582286
27.6,10.3132018847128
27.61,9.64212778535943
27.62,8.96682851765764
27.63,8.29876515715499
27.64,7.6476759709269
27.65,7.02149105985738
27.66,6.4263607953765
27.67,5.86677144852535
27.68,5.34571427360177
27.69,4.86488546459053
27.7,4.42489662082129
27.71,4.02547991129612
27.72,3.66568143290471
27.73,3.34403395636753
27.74,3.05870793069669
27.75,2.80763952073287
27.76,2.58863670652823
27.77,2.39946539873705
27.78,2.23791708154366
27.79,2.10186096469099
27.8,1.98928287231595
27.81,1.89831292473167
27.82,1.8272443177078
27.83,1.7745448509815
27.84,1.7388628836526
27.85,1.71902907758151
27.86,1.71405505104599
27.87,1.72312992062605
27.88,1.74561548783951
27.89,1.78104069291855
27.9,1.82909581683993
27.91,1.88962679252441
27.92,1.96262986672377
27.93,2.04824679354902
27.94,2.14676063555564
27.95,2.25859215372435
27.96,2.38429672283054
27.97,2.52456160394496
27.98,2.68020333211228
27.99,2.85216484599806
28,3.04151191250232
28.01,3.24942819344734
28.02,3.47720816804297
28.03,3.72624691131514
28.04,3.99802521406078
28.05,4.29408877167038
28.06,4.61601928026324
28.07,4.96539494688926
28.08,5.34373757215881
28.09,5.75244293516093
28.1,6.19269070783804
28.11,6.66532997401045
28.12,7.17073656438878
28.13,7.70863909913061
28.14,8.27791223210049
28.15,8.8763384510784
28.16,9.50034434954532
28.17,10.1447239175988
28.18,10.8023702394752
28.19,11.4640477016453
28.2,12.1182482530349
28.21,12.7511851215246
28.22,13.3469820943683
28.23,13.8881114457049
28.24,14.3561143370792
28.25,14.7326014839451
28.26,15.0004809003459
28.27,15.1453017189444
28.28,15.1565527587627
28.29,15.02872892739
28.3,14.7619915767321
28.31,14.3623040662368
28.32,13.841008379937
28.33,13.2139173935939
28.34,12.5000528327817
28.35,11.7202193429567
28.36,10.8956062385625
28.37,10.04656612832
28.38,9.191672655803
28.39,8.34708133026394
28.4,7.5261921064232
28.41,6.73956658191879
28.42,5.9950413034634
28.43,5.29796757394835
28.44,4.65153686454135
28.45,4.05709647657091
28.46,3.5145322595773
28.47,3.02257843345677
28.48,2.57910450678683
28.49,2.1813721122572
28.5,1.82623904708176
28.51,1.51033012634538
28.52,1.2301778103879
28.53,0.982315657969944
28.54,0.763361314551928
28.55,0.570071820171516
28.56,0.399379850472643
28.57,0.248416768612844
28.58,0.114523073799166
28.59,-0.0047479919117929
28.6,-0.111635534241779
28.61,-0.208180275153072
28.62,-0.296237055956252
28.63,-0.377489926574035
28.64,-0.453468592700579
28.65,-0.525565456231377
28.66,-0.595053070111646
28.67,-0.663101355792328
28.68,-0.730794373977091
28.69,-0.799146580829754
28.7,-0.869118417480171
28.71,-0.941631215164618
28.72,-1.01758143050682
28.73,-1.09785424518069
28.74,-1.18333659090212
28.75,-1.27492966704388
28.76,-1.37356101889925
28.77,-1.48019623736999
28.78,-1.59585032389515
28.79,-1.72159873808902
28.8,-1.85858810752522
28.81,-2.0080465267854
28.82,-2.1712933026811
28.83,-2.34974790943956
28.84,-2.54493779521938
28.85,-2.7585045214665
28.86,-2.99220750931545
28.87,-3.24792440056344
28.88,-3.52764670104585
28.89,-3.83346894696735
28.9,-4.16756910603682
28.91,-4.53217727479697
28.92,-4.92952907481377
28.93,-5.36179943165471
28.94,-5.8310098031129
28.95,-6.33890510539542
28.96,-6.88679219592583
28.97,-7.47533274441587
28.98,-8.10428481186473
28.99,-8.77219026843828
29,-9.4760095291516
29.01,-10.2107138674032
29.02,-10.9688583190793
29.03,-11.7401752133924
29.04,-12.511249219996
29.05,-13.2653562677612
29.06,-13.9825651706921
29.07,-14.6402037019443
29.08,-15.2137699120386
29.09,-15.6783163638233
29.1,-16.0102486349949
29.11,-16.1893719285001
29.12,-16.2009180671022
29.13,-16.037226260002
29.14,-15.6987671739725
29.15,-15.1942997723161
29.16,-14.5401161100654
29.17,-13.7585303510813
29.18,-12.8758454741099
29.19,-11.9201624336769
29.2,-10.9193382766129
29.21,-9.89931795923609
29.22,-8.88295652743165
29.23,-7.88934351480973
29.24,-6.93356776337831
29.25,-6.02682216248303
29.26,-5.17673519359497
29.27,-4.38784286065
29.28,-3.66209683297175
29.29,-2.99938312710075
29.3,-2.39799732183866
29.31,-1.85506336778606
29.32,-1.36688841159949
29.33,-0.92925325157064
29.34,-0.537645216610867
29.35,-0.187437029148428
29.36,0.125978320362366
29.37,0.407089561903331
29.38,0.660199925279483
29.39,0.889383817015247
29.4,1.0984627757037
29.41,1.29099603118806
29.42,1.47028216479972
29.43,1.63936889960814
29.44,1.80106876181774
29.45,1.95797829085937
29.46,2.11249993849674
29.47,2.26686499100089
29.48,2.42315656621645
29.49,2.58333215035565
29.5,2.74924493632281
29.51,2.92266345655513
29.52,3.10528905024768
29.53,3.2987706923972
29.54,3.50471669681602
29.55,3.72470281653336
29.56,3.96027572304802
29.57,4.21295161506825
29.58,4.48420866529154
29.59,4.77547207674671
29.6,5.08809043668655
29.61,5.42330178527663
29.62,5.78218753109711
29.63,6.16561226819941
29.64,6.57414754862183
29.65,7.00797787006647
29.66,7.46678769840833
29.67,7.94962938402286
29.68,8.45477353018988
29.69,8.97954590567537
29.7,9.5201584937534
29.71,10.0715467624817
29.72,10.6272305391796
29.73,11.1792214566069
29.74,11.7180048411279
29.75,12.2326266622672
29.76,12.7109148762724
29.77,13.1398572121097
29.78,13.5061427474648
29.79,13.7968524752036
29.8,14.0002566530277
29.81,14.1066488359641
29.82,14.1091249316089
29.83,14.0042092350174
29.84,13.7922284824873
29.85,13.4773960988623
29.86,13.0675657660263
29.87,12.5736985384579
29.88,12.0091130355815
29.89,11.3886131247532
29.9,10.7275986274904
29.91,10.0412469181505
29.92,9.34383166342115
29.93,8.6482137156486
29.94,7.96551361084263
29.95,7.30495126905493
29.96,6.67382500788011
29.97,6.07759828018669
29.98,5.5200608901991
29.99,5.00353166855106
30,4.52908212687269
30.01,4.09676109316361
30.02,3.70580710414153
30.03,3.35484277150082
30.04,3.04204525041053
30.05,2.76529210192976
30.06,2.52228290163299
30.07,2.31063817589002
30.08,2.12797818406637
30.09,1.9719835800142
30.1,1.84044094650093
30.11,1.73127575424002
30.12,1.64257472653894
30.13,1.57259998257363
30.14,1.5197965846332
30.15,1.48279509334388
30.16,1.46041046719594
30.17,1.45163835202455
30.18,1.45564968768217
30.19,1.47178433721685
30.2,1.49954431073318
30.21,1.53858703165696
30.22,1.58871897881823
30.23,1.64988992971919
30.24,1.7221879816445
30.25,1.80583544499626
30.26,1.90118561439237
30.27,2.00872040938851
30.28,2.1290487775498
30.29,2.26290574168356
30.3,2.41115181281561
30.31,2.57477254104623
30.32,2.75487774572286
30.33,2.95269989819252
30.34,3.16959097711632
30.35,3.40701689448648
30.36,3.66654834628363
30.37,3.9498466305944
30.38,4.2586425903798
30.39,4.59470646410434
30.4,4.95980595041723
30.41,5.35564826925705
30.42,5.78380376017137
30.43,6.24560586685724
30.44,6.74202262582319
30.45,7.27349519190009
30.46,7.83973989041652
30.47,8.43951172206724
30.48,9.07033091505039
30.49,9.72817977394986
30.5,10.4071851874527
30.51,11.0993131670475
30.52,11.7941150352771
30.53,12.478578843038
30.54,13.137151187991
30.55,13.7519990258108
30.56,14.3035723992602
30.57,14.771501722583
30.58,15.1358149261675
30.59,15.3783942861124
30.6,15.4845224922901
30.61,15.4443122604115
30.62,15.253795288728
30.63,14.9154791849776
30.64,14.43826331543
30.65,13.8367186583232
30.66,13.1298614899319
30.67,12.3395967280833
30.68,11.4890801838911
30.69,10.6012007802505
30.7,9.69733489711188
30.71,8.79644987228796
30.72,7.9145695475723
30.73,7.06456229507038
30.74,6.25618451589063
30.75,5.49630297055841
30.76,4.78923266825187
30.77,4.13712196226938
30.78,3.54034657374237
30.79,2.99788918484218
30.8,2.50767847432661
30.81,2.06688419656737
30.82,1.67216472253154
30.83,1.31986888429479
30.84,1.00619679573473
30.85,0.727323236582647
30.86,0.479490111553527
30.87,0.259072928245294
30.88,0.0626257508547401
30.89,-0.113090919816343
30.9,-0.271095857569157
30.91,-0.414183373780012
30.92,-0.544927492024723
30.93,-0.665691910617553
30.94,-0.778644213608999
30.95,-0.885772909221111
30.96,-0.988906184706346
30.97,-1.08973174549795
30.98,-1.18981683443099
30.99,-1.29062832000583
31,-1.39355232287293
31.01,-1.49991316434803
31.02,-1.6109915811115
31.03,-1.72804205135942
31.04,-1.85230917415138
31.05,-1.98504304860258
31.06,-2.12751357905094
31.07,-2.28102360983348
31.08,-2.44692073915835
31.09,-2.626607585583
31.1,-2.82155017728414
31.11,-3.03328399704019
31.12,-3.26341703530111
31.13,-3.51362901725509
31.14,-3.78566568810196
31.15,-4.08132633585486
31.16,-4.40244325045212
31.17,-4.75085047689174
31.18,-5.12833887148601
31.19,-5.536594123312
31.2,-5.97711387436706
31.21,-6.45109950399756
31.22,-6.9593180968198
31.23,-7.50193050204702
31.24,-8.07828256402718
31.25,-8.68665907693924
31.26,-9.32400421937722
31.27,-9.98561868461984
31.28,-10.6648527947321
31.29,-11.352826493275
31.3,-12.0382203957207
31.31,-12.7071949394566
31.32,-13.3435034616659
31.33,-13.9288646149306
31.34,-14.4436441769478
31.35,-14.8678616486186
31.36,-15.182482918749
31.37,-15.370893625309
31.38,-15.4203836821361
31.39,-15.3234322356522
31.4,-15.0785831318733
31.41,-14.6907525399564
31.42,-14.1709030891608
31.43,-13.5351377471966
31.44,-12.8033632383952
31.45,-11.9977182944587
31.46,-11.1410025046591
31.47,-10.2552804174179
31.48,-9.36078588172323
31.49,-8.47517444445099
31.5,-7.61311846086683
31.51,-6.78619398843613
31.52,-6.00299107503758
31.53,-5.26937373340028
31.54,-4.58883168800487
31.55,-3.96286130365893
31.56,-3.39134815161825
31.57,-2.87292605037813
31.58,-2.4052943911091
31.59,-1.98549178159666
31.6,-1.61012337523328
31.61,-1.2755452430873
31.62,-0.978009842642624
31.63,-0.713776740585458
31.64,-0.479194933587469
31.65,-0.270761131097673
31.66,-0.0851583218138115
31.67,0.0807211506947835
31.68,0.229764909670103
31.69,0.364639339112477
31.7,0.487795442713465
31.71,0.601479897822197
31.72,0.707749810995038
31.73,0.808489892057893
31.74,0.905431126430605
31.75,1.00017019269361
31.76,1.09418906119592
31.77,1.1888744981719
31.78,1.28553705155343
31.79,1.38542940150693
31.8,1.48976398403721
31.81,1.59972978748717
31.82,1.716508295716
31.83,1.84128855001863
31.84,1.97528129391792
31.85,2.1197321446829
31.86,2.27593369069079
31.87,2.44523635012949
31.88,2.62905773798615
31.89,2.8288901699801
31.9,3.04630577853998
31.91,3.28295854842952
31.92,3.54058225223541
31.93,3.82098291738749
31.94,4.12602447582282
31.95,4.45760528596681
31.96,4.81762286789122
31.97,5.20792374320502
31.98,5.63023460132753
31.99,6.08607038905271
32,6.57661456257847
32.01,7.10256665493453
32.02,7.66395282982808
32.03,8.25989661279374
32.04,8.88834997234137
32.05,9.54578995144659
32.06,10.2268936658653
32.07,10.9242150148755
32.08,11.62789967326
32.09,12.3254896242554
32.1,13.001881937681
32.11,13.6395141924583
32.12,14.2188448667534
32.13,14.7191749178531
32.14,15.1198126995683
32.15,15.401520078216
32.16,15.5481034550496
32.17,15.54794846046
32.18,15.3952646733871
32.19,15.0908254809203
32.2,14.6420619548437
32.21,14.0624810464415
32.22,13.3705178746739
32.23,12.5879910333033
32.24,11.7384082252505
32.25,10.8453516931044
32.26,9.93111763016997
32.27,9.01570728931358
32.28,8.11619050016486
32.29,7.24642016086696
32.3,6.41702665084961
